STATEFP,STATENS,GEOIDFQ,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,mw_2014,mw_2023,mw_growth,mean_rps,region,geometry
48,01779801,0400000US48,48,TX,Texas,00,676656702022,19011620342,186.6,15064.299999999996,14877.699999999995,0.055902269627270545,texas,"list(list(c(-998043.807028339, -997956.109470822, -996505.80793092, -986735.149545876, -973941.575558843, -957436.43493089, -938477.173337285, -915330.351719913, -859528.126457004, -837468.745373951, -830856.8571323, -811733.669552519, -753749.112735803, -749596.875446899, -725478.153240489, -688316.652535674, -663739.703385709, -663023.548691353, -662543.847375693, -659446.4318755, -658907.547911945, -657762.61088437, -656753.870565, -655712.720310345, -653245.880346315, -651511.286389238, -649644.925413592, 
-649644.677311186, -647057.757065514, -644599.04156694, -642780.090696234, -642697.774842895, -642153.374590952, -640084.766569768, -639000.755589272, -637285.301318678, -635703.836414313, -635377.115074694, -631641.098203659, -630654.231144704, -627989.162069735, -624395.485264424, -620900.677329868, -546533.136881326, -535010.293743333, -516786.226353675, -498834.418486545, -451096.889783821, -439484.729099958, -433281.568304352, -407438.824017539, -403319.254223918, -382473.31029677, -355230.256380205, 
-354932.674079039, -357024.918981483, -357846.716870378, -359081.332490274, -360007.881046304, -361136.285371676, -361855.581871278, -363190.417084157, -364065.049378593, -363811.822438718, -357528.040559051, -349907.161250397, -347819.469361043, -343199.113500228, -337201.053808478, -328435.052191365, -326878.36894136, -316945.286732494, -316577.411101911, -312034.480499695, -309465.238668753, -305425.863994338, -298779.946948913, -294112.356148022, -293242.124588017, -291599.85303176, -286321.267885771, 
-279700.831907366, -274565.85997064, -269955.937887049, -268852.842271254, -262783.74433584, -256815.243601177, -250531.01908501, -246208.919286049, -242268.528801984, -238829.847374583, -235827.129339279, -231510.745931263, -226735.637257154, -221965.451384824, -221122.671791322, -219536.649893191, -216307.256161349, -212194.770003833, -203693.055293179, -198586.476008395, -195714.368547128, -194298.521241187, -192222.344312962, -192338.494900123, -190962.341411293, -183903.206727079, -178588.375715041, 
-179302.943452201, -179214.846709712, -179180.784543848, -171398.593544881, -165611.533645049, -161511.507555059, -153300.279739652, -147597.080781492, -146496.922857543, -143335.268167247, -143065.92811284, -136442.907189304, -136231.580766672, -133305.899216659, -132717.77860996, -126177.33419224, -121079.977269529, -114409.806256415, -110714.325821014, -107179.479449723, -110817.513043521, -105765.532103836, -100382.206484404, -100036.113485825, -99135.4213308618, -96990.9651999975, -90500.3293893539, 
-90755.0007197293, -87381.8493033683, -86675.2177618673, -85731.9423881936, -83061.0688544564, -82368.3396045802, -78145.9266062093, -72951.8377601821, -71368.2102945285, -65465.1497607307, -62643.0571504287, -60572.5881469579, -54609.4263093054, -54192.1044111115, -54485.202893, -52656.355517695, -48146.8137024959, -46190.1188795049, -40132.9777807517, -37119.3724404775, -34939.4577529496, -33427.7245378685, -28281.4090353027, -25498.8978835404, -21067.8357109588, -15905.8965945896, -13933.4968162517, 
-5873.34972922248, 5939.79851550071, 10334.3931690714, 14249.1387312871, 16480.0926724536, 19320.3203964108, 24100.9845249801, 30297.4687339763, 36376.0448832849, 40666.0501486462, 43588.7931674901, 50757.7149923162, 59486.8546973264, 63329.2542179345, 65806.077924732, 68499.1737047003, 70968.8364256946, 77458.1293476253, 78051.7422777139, 83082.7954280824, 87576.4692978935, 93551.53102028, 97470.0963006191, 100941.051185753, 106567.300508192, 113499.189579666, 116686.730992672, 118277.712841548, 
126088.335562504, 131407.837826083, 135536.894051946, 139474.719311736, 145741.847241354, 148621.9996622, 151763.602685703, 153194.370656478, 156396.640629345, 162352.088704654, 164693.523414782, 167432.249839313, 171184.299543345, 177681.408550742, 180424.711916523, 180731.129489575, 180966.006535907, 181113.448036917, 181389.524509077, 181691.061148223, 182004.879221436, 182194.800737026, 182432.343768645, 182725.140919594, 183147.586920566, 183218.145560462, 183606.695742221, 183741.474241636, 
184155.243079363, 185351.035797713, 190364.628753526, 196836.381305247, 199905.110189047, 202344.765253642, 207324.024565548, 206257.656565672, 204641.313508113, 209257.869182483, 215160.634980122, 213026.099055368, 218043.863584185, 220978.530907762, 220489.031894585, 226437.414314018, 227744.079339749, 227918.579836435, 232480.856373674, 234130.998702454, 233802.355322987, 234886.255465175, 234220.402071105, 233357.329747074, 235280.481104901, 233162.946165468, 232800.698190917, 231970.886921456, 
227533.975964633, 226529.715243957, 221401.38573198, 221565.419982215, 217400.172132522, 219329.190574585, 220248.103098097, 216916.985910722, 216245.004119453, 214982.706653199, 220228.124337946, 219940.615194915, 219769.937680547, 220829.605258154, 221121.564294376, 221133.51779596, 220922.776587917, 217643.743658657, 211386.43776974, 209363.966889021, 207303.393662846, 205410.865525817, 200049.193940904, 203858.581088114, 206621.191834159, 209145.082127248, 206918.568378392, 197181.81695468, 188052.20901246, 
177963.728965242, 159467.423284841, 157862.440943104, 145355.762512078, 136299.521375221, 129030.569307196, 123235.647521346, 124118.879008934, 116306.138553744, 94821.8254590401, 86246.9039475216, 85272.5879551297, 78856.3957785831, 68616.0448347383, 60343.0351186054, 54758.8184802489, 48188.4833951854, 40215.817628804, 30914.631486633, 18363.2135040835, -66.8554817281134, -19077.374659675, -32296.3597127359, -37194.329802967, -38361.645547696, -43551.091021383, -62223.2159581366, -70897.9218600663, 
-78093.3572787108, -84049.7582749345, -87471.7561442021, -99145.8748979175, -103220.905122688, -103338.322181047, -107938.218094966, -112989.389216503, -120271.818941216, -121322.655821555, -124824.653406081, -128795.167990169, -132945.835378176, -134075.557782165, -135300.024013603, -137593.822160285, -136690.05930323, -132559.643472245, -129182.526859266, -125938.475927575, -123406.166119245, -120500.009432076, -116959.783561465, -116352.329622865, -115772.02488292, -116917.321866214, -121988.881677447, 
-129123.130289501, -135327.458153938, -138153.708528041, -137610.365616992, -138949.119708012, -143985.801733275, -147168.056703553, -151428.966368354, -156020.600447608, -159992.738723962, -166073.574175906, -171399.772569285, -177619.959688886, -181252.922657812, -188007.664712845, -188908.233217295, -196289.532533411, -203004.854668338, -205911.255144713, -210004.177021166, -211097.573113282, -217003.122636004, -221805.245194931, -226985.735260241, -232354.367322245, -240666.979212823, -246180.160701998, 
-252277.158581104, -259540.156405692, -261227.068587728, -263243.942349938, -267397.37296903, -271800.359553571, -279765.366871465, -282386.483758326, -290834.443518024, -297483.951402717, -304858.647427277, -309907.673245012, -312700.829682686, -310588.236942796, -311849.63456462, -318331.607119192, -318801.823622397, -320858.467922594, -321445.015873651, -324564.847638409, -326975.334361071, -332862.802421886, -335894.232791557, -338303.877521734, -344079.758832068, -343273.82527591, -341855.824813449, 
-343119.133104351, -344514.806493375, -344737.010822892, -347080.199067725, -351184.039601259, -346563.801509713, -347158.405005701, -347199.455066784, -350262.227181649, -350109.585770744, -352612.946389411, -359236.74079548, -367082.455968259, -372152.834718309, -376310.817416466, -380408.107382535, -383476.437903684, -385869.179630224, -386966.53598196, -388190.622668672, -393289.808456885, -397224.645632719, -401586.07640927, -411064.361553379, -413251.681864484, -419883.726821902, -421591.94619341, 
-424512.249641604, -425820.710147754, -428630.4480945, -430450.815363706, -430968.731609522, -435787.64220782, -440612.377613975, -440946.023621497, -443273.404146949, -443323.333735937, -447167.75805863, -451720.215319994, -453361.715236221, -454246.094738405, -455035.135400833, -455281.504830298, -460258.654185258, -464435.432927264, -466343.850603724, -466916.391709785, -471244.768129005, -474744.620062337, -484977.81367553, -490676.085031144, -498080.431945987, -503145.45178092, -509163.406556746, 
-513708.615875866, -513494.029038095, -519134.055888271, -521898.479804213, -526864.046066448, -531631.024490677, -537065.940332057, -546231.598979179, -551969.844096108, -556467.164620596, -561003.567503459, -567338.528694112, -575999.018698617, -581408.460868448, -586506.127860323, -590520.804677873, -594760.777103422, -600936.068434274, -607798.871601323, -609505.769335654, -612581.820443513, -614787.174964905, -617449.582737751, -624675.027131688, -628888.601831017, -632803.69878721, -638795.705597943, 
-645075.328255499, -647126.894220095, -651895.321489432, -656188.781068713, -659471.799419076, -662247.191508709, -661982.723978819, -666942.169846519, -669320.551148105, -667776.910999386, -672694.163635775, -680494.099398441, -684854.12105149, -688948.414444878, -691768.319399126, -694704.850072777, -704457.341779909, -709730.35266952, -717276.301985889, -726699.693709819, -732192.967838715, -738512.587004168, -744913.109068834, -750990.819218247, -756628.344147534, -757081.594610851, -762982.452039475, 
-774316.3035119, -781772.647025841, -789804.644690611, -793030.79731541, -797128.267818111, -804413.120943082, -810252.481040324, -817487.400584931, -825203.122205816, -826759.465486222, -831151.554276968, -835601.99672507, -836067.385432639, -837497.24833598, -835512.703768148, -835477.604406308, -838596.236286583, -840196.922664471, -845476.625351087, -848633.892900394, -848916.171069253, -849983.633460195, -852634.384110973, -857080.572662927, -857713.033273131, -859203.69397676, -864872.547428161, 
-867946.35022723, -873422.380242688, -878504.411502766, -887475.513240227, -894618.644875336, -894733.26694561, -902519.585417231, -908574.958498186, -910164.438059299, -913980.821614702, -921322.827915771, -927003.677091735, -928596.180674611, -934681.79114947, -940852.408894843, -941778.190839298, -945513.35687162, -946260.034312262, -953284.677703661, -961588.998586947, -966660.027804705, -970214.222399458, -971647.434407346, -974469.23506078, -976808.385537338, -980789.78179238, -985357.020420925, 
-987095.478256193, -990748.376858458, -995344.216332932, -999736.164877805, -998043.807028339, 1038046.28916381, 1044451.65390917, 1047566.75334478, 1046512.08114875, 1045147.53727505, 1043414.63370565, 1041413.4260713, 1039025.62910548, 1033265.65377245, 1031159.01653237, 1030538.34054477, 1028771.08628289, 1023624.57174965, 1023276.65474807, 1021294.28150245, 1018368.53281764, 1016520.65624135, 1026136.12141393, 1032576.84159851, 1074512.32975541, 1081829.65539092, 1097288.03706694, 1110907.29238796, 
1123109.89909465, 1152040.27052224, 1170853.81494034, 1191114.96423804, 1191117.65890082, 1219387.50172311, 1247747.12307294, 1272638.49770921, 1273764.88928242, 1281214.2152984, 1307998.05718133, 1322226.35819757, 1345294.91744333, 1366561.83801935, 1370849.00307386, 1419880.34531965, 1432935.87450534, 1468196.50000155, 1517932.09426823, 1517668.66770939, 1512501.3945964, 1511731.842288, 1510547.09604331, 1509450.14555683, 1506725.71584922, 1506143.81638026, 1505839.54405281, 1504526.05556189, 1504331.87892164, 
1503380.25287165, 1502189.25080991, 1502176.72842628, 1452488.10237365, 1432971.11397853, 1403650.00897514, 1381645.19910817, 1354846.42264447, 1337766.7875543, 1306071.2141956, 1285303.11219817, 1285362.70156861, 1286844.07656654, 1278722.08119591, 1276501.10723698, 1270433.13216088, 1264129.21544408, 1263082.23902326, 1266714.10739333, 1265136.36210104, 1265078.15843905, 1263122.43110052, 1269926.36033316, 1269221.71324858, 1263341.68241503, 1256332.64479399, 1255027.50448162, 1243824.61973935, 
1243094.23101265, 1241973.02538844, 1242650.93680809, 1242046.54459147, 1241902.29530206, 1236880.855307, 1236194.19969559, 1233225.37372298, 1233343.7951606, 1236731.59505887, 1235712.31485815, 1234823.56877479, 1228669.4435409, 1225112.09999071, 1226965.90712972, 1227293.79142665, 1232104.12118387, 1235226.97154871, 1233930.56837704, 1231583.21898574, 1230003.39340625, 1232960.93479027, 1234420.01401807, 1228756.29201123, 1222536.72629169, 1217338.7782526, 1216466.12336841, 1215806.60417413, 1208368.06832575, 
1204661.44352067, 1203229.94608358, 1199829.10244193, 1203159.22874661, 1208113.96434395, 1215360.43012636, 1212660.25748755, 1207501.90779598, 1204873.90984531, 1204650.16174234, 1206767.50468325, 1206417.19961634, 1201571.06596869, 1196292.3494756, 1195712.77559247, 1200743.73114718, 1204589.95416913, 1206099.677719, 1198571.77540505, 1194428.30711738, 1184549.20165114, 1185954.71955423, 1190306.42846161, 1194615.52212792, 1199394.6401914, 1202764.58212592, 1206337.20141472, 1209221.10220897, 1209262.24432237, 
1209317.25445833, 1209473.57290652, 1204520.2782209, 1198252.44928072, 1200629.50434485, 1197609.45834989, 1196407.49934593, 1201416.44322674, 1205874.01749564, 1202074.69072844, 1201809.08360365, 1196251.97445946, 1194920.27159276, 1194784.30236931, 1189784.53565219, 1190490.90110108, 1186705.6393556, 1183260.36533077, 1180873.13088922, 1185411.92097589, 1189283.49139639, 1186845.72303465, 1192704.75966454, 1196208.20501589, 1197269.14735589, 1201020.9018227, 1199768.71155389, 1199390.50329521, 
1199175.76897195, 1200742.85483946, 1203383.99275156, 1204507.01056737, 1206916.1524417, 1206915.54331475, 1202288.50657655, 1200468.20029363, 1200404.76887144, 1201108.29525092, 1201562.74932773, 1207390.33668573, 1211013.48483314, 1208445.64469397, 1208211.07059731, 1204735.13031617, 1200057.65412861, 1198970.8058438, 1194345.03376836, 1190561.52999972, 1186510.1405858, 1187558.26728206, 1184561.14082101, 1183066.43913286, 1179392.56600962, 1179078.13680721, 1173773.44563258, 1175625.79465698, 
1168952.33755532, 1167693.0421199, 1166734.91842148, 1167947.29738619, 1167713.87407846, 1169189.13970242, 1168551.38809961, 1171015.26730945, 1169469.34118476, 1168985.27815629, 1166716.63326352, 1153809.57935616, 1142050.6722427, 1135436.14849959, 1123052.95238319, 1107309.76082383, 1091898.53865078, 1082571.40774781, 1070922.05961652, 1056562.54468945, 1037390.01809435, 1034188.3063072, 1015521.39452221, 1009046.50500109, 992832.359574637, 991440.126236707, 985609.63620796, 982041.991873245, 976665.228216454, 
972396.20040243, 960837.633498888, 952105.743020032, 948026.35190879, 941577.401833345, 939127.635434036, 935134.979873057, 930770.422395727, 924907.512990741, 916651.181180249, 912161.176158706, 903643.082606895, 903656.830477546, 904017.475807299, 904148.492786514, 897825.287625545, 889264.840974698, 884443.714664274, 879818.212820757, 875131.260230884, 869841.858492255, 868937.754361924, 861526.199056479, 854243.085122208, 847709.815652359, 841498.469842316, 837877.266832249, 832470.406772697, 
828244.613111484, 819771.522974657, 816647.336807827, 816017.530422912, 808533.671073502, 802614.958011596, 799104.7020658, 797022.666067684, 791348.42994068, 784558.215526048, 778071.33669414, 777846.802637769, 774355.348898625, 766769.412177506, 760042.99248043, 757525.079150714, 755214.266925612, 749692.516403104, 745196.665913878, 741085.704604422, 737433.432303095, 736095.036927462, 736236.63227876, 734819.750704216, 730784.413004138, 722185.752431268, 721442.187336589, 715662.035905933, 711370.624431745, 
707151.230797748, 700240.660487772, 696075.335814562, 690188.774487496, 675412.717508788, 667298.431797009, 666377.950351153, 661423.544315601, 651487.200153358, 643933.52584084, 643088.110266461, 639257.253401185, 634619.66811148, 629148.331654725, 621470.819912608, 612968.712403676, 603476.462085367, 594826.638562022, 591109.107707244, 590223.985541998, 583156.408794805, 572780.998147754, 566409.45092594, 560490.603084935, 554944.700166541, 551763.541056431, 538360.975826178, 530481.370289625, 
530254.569726337, 524944.41323087, 517366.891220941, 504187.790894694, 502015.717231956, 494785.839907128, 485634.645908792, 473635.99436882, 469258.551569513, 464519.003851244, 445298.565136294, 426073.546251577, 405781.764562943, 394579.14516603, 383848.139090255, 373701.127514044, 362088.360349301, 337522.767079934, 330376.781409179, 325262.053351176, 322848.645936456, 324215.581501441, 321513.739385542, 320247.477707023, 318017.892190267, 314325.13452044, 311188.331030636, 311291.059350453, 315615.072951487, 
315760.383693187, 320221.998877471, 322243.790320098, 329896.130310926, 331839.071427143, 332904.940095359, 335508.335272593, 335915.974016927, 335970.683701383, 336287.799381919, 336893.475634228, 334474.568919702, 336114.185703886, 336552.598317655, 336315.772113932, 336462.952010917, 338445.71345568, 342633.164623333, 348092.347588886, 352768.342581337, 354646.564355358, 357085.269892613, 357972.407360556, 359033.69927068, 357382.768784804, 360766.808403959, 367693.933805424, 372485.65967401, 
371435.770227889, 375652.81426796, 377867.794135351, 376317.655912567, 379682.71378634, 385190.536696268, 387801.293074527, 393463.023326639, 395658.838492828, 405278.674946814, 412818.945054641, 419916.520370799, 426050.508099857, 430280.339542063, 435802.32358039, 441779.750628343, 446794.801466011, 455672.084258351, 461387.032013189, 468509.951407591, 472849.998682964, 473541.448717566, 476550.059337461, 477926.94730821, 489486.799765887, 493824.906273375, 499230.739757324, 499167.44750907, 508135.487363892, 
511996.070464237, 514474.047947616, 517033.220389678, 524091.161246744, 526984.308235827, 531239.830853535, 536397.788560482, 542119.797975522, 546881.625151749, 552428.291955703, 555184.771472474, 564457.505247233, 570366.374243837, 576811.657877398, 578849.19353184, 585036.293261893, 590735.313773418, 597619.124611496, 604875.146409203, 610542.580052082, 614893.735964026, 621547.544256417, 626326.600039838, 631557.52561489, 637640.726948514, 642905.905101058, 647628.285916062, 651167.425698014, 
658874.684234124, 664866.717182055, 673158.686199008, 678964.273372377, 680779.243121838, 684279.455557124, 688854.002381159, 695519.927642224, 696114.6992645, 700615.059753255, 704835.481485512, 711531.902397922, 722405.012404716, 724454.37553058, 729918.741618358, 730256.199526353, 736902.335376932, 743862.999429305, 746770.531583754, 755151.026753746, 757833.545592358, 758654.244830432, 762312.571340208, 759576.905166376, 760197.992873751, 761714.383389745, 763246.689337665, 764065.820365854, 
766086.433151347, 765888.808561121, 764483.685376926, 765348.815862982, 768635.034486036, 771711.326145038, 775959.988102301, 775464.07782932, 774571.352212953, 770058.244150997, 764142.280077554, 766215.908264556, 766558.177180055, 763720.905605771, 763672.308191299, 763009.115356177, 756288.32160987, 750558.96519227, 743592.150423228, 740028.746590771, 731554.674883923, 726568.01312135, 721652.665186235, 714606.709847045, 709442.256359541, 704143.503959188, 701441.809510663, 695302.334173673, 693685.080688247, 
687361.972941629, 682613.597034105, 684396.054663005, 683756.342743466, 688422.463245655, 694479.639381305, 700931.652992566, 704686.313752093, 707498.174402808, 710273.244055068, 718073.298513026, 718303.548950598, 721304.280873404, 723825.334249598, 728335.482106812, 734845.563062706, 739904.749669126, 746354.037246435, 751805.862511732, 754403.486562891, 761789.929234246, 770543.044337478, 781193.816819367, 789832.094395488, 797664.906268371, 806491.151293424, 810441.030102912, 819520.066775232, 
831158.652250025, 836766.160833083, 841563.386813144, 849784.375199042, 852304.002551028, 859942.361595864, 868578.054620613, 876604.342729138, 877630.07493047, 879760.738642709, 884788.226213575, 886860.292579468, 890795.885270237, 895582.944042833, 901046.526834865, 903643.524869991, 908372.550740413, 912401.754091816, 919249.690835682, 925105.788465124, 930314.985753364, 937761.574769234, 942740.963516337, 946738.549781244, 950855.86807978, 961151.746646611, 965164.898942535, 970410.876830072, 
973388.419247784, 973984.081373058, 975428.001715549, 982761.319687563, 989700.504308073, 995537.33725538, 1002227.97910672, 1008061.95509442, 1012905.97340103, 1017970.05270978, 1019325.38690002, 1018195.74336179, 1022561.16719204, 1026520.70984473, 1033469.99516632, 1038046.28916381)))"
